family,instance,algorithm,seed,cutoff,runtime_sec,cover_size,ref_value,rel_err,solution_file,trace_file
large,large4,LS2,12,2,2.142188291999986,3936,3926,0.0025471217524197657,large4_LS2_2_12.sol,large4_LS2_2_12.trace
large,large4,LS2,13,2,2.149563458999978,3936,3926,0.0025471217524197657,large4_LS2_2_13.sol,large4_LS2_2_13.trace
large,large4,LS2,14,2,2.1435496660000126,3937,3926,0.0028018339276617422,large4_LS2_2_14.sol,large4_LS2_2_14.trace
large,large4,LS2,15,2,2.1445832080000002,3937,3926,0.0028018339276617422,large4_LS2_2_15.sol,large4_LS2_2_15.trace
large,large4,LS2,16,2,2.168267667000009,3937,3926,0.0028018339276617422,large4_LS2_2_16.sol,large4_LS2_2_16.trace
large,large4,LS2,17,2,2.0837350829999934,3937,3926,0.0028018339276617422,large4_LS2_2_17.sol,large4_LS2_2_17.trace
large,large4,LS2,18,2,2.079992916000009,3936,3926,0.0025471217524197657,large4_LS2_2_18.sol,large4_LS2_2_18.trace
large,large4,LS2,19,2,2.0822374169999875,3935,3926,0.002292409577177789,large4_LS2_2_19.sol,large4_LS2_2_19.trace
large,large4,LS2,20,2,2.0928949580000165,3936,3926,0.0025471217524197657,large4_LS2_2_20.sol,large4_LS2_2_20.trace
large,large5,Approx,1,2,1.0740447089999918,1000,1000,0.0,large5_Approx_2.sol,
large,large5,BnB,1,2,1.124012917000016,1000,1000,0.0,large5_BnB_2.sol,large5_BnB_2.trace
large,large5,LS1,1,2,2.9255653330000086,1000,1000,0.0,large5_LS1_2_1.sol,large5_LS1_2_1.trace
large,large5,LS1,2,2,2.839917041999996,1000,1000,0.0,large5_LS1_2_2.sol,large5_LS1_2_2.trace
large,large5,LS1,3,2,2.8522941669999966,1000,1000,0.0,large5_LS1_2_3.sol,large5_LS1_2_3.trace
large,large5,LS1,4,2,2.8495557500000075,1000,1000,0.0,large5_LS1_2_4.sol,large5_LS1_2_4.trace
large,large5,LS1,5,2,2.8084274580000113,1000,1000,0.0,large5_LS1_2_5.sol,large5_LS1_2_5.trace
large,large5,LS1,6,2,2.7621414159999915,1000,1000,0.0,large5_LS1_2_6.sol,large5_LS1_2_6.trace
large,large5,LS1,7,2,2.7377982090000046,1000,1000,0.0,large5_LS1_2_7.sol,large5_LS1_2_7.trace
large,large5,LS1,8,2,2.689772292000015,1000,1000,0.0,large5_LS1_2_8.sol,large5_LS1_2_8.trace
large,large5,LS1,9,2,2.6845066669999937,1000,1000,0.0,large5_LS1_2_9.sol,large5_LS1_2_9.trace
large,large5,LS1,10,2,2.6885445830000094,1000,1000,0.0,large5_LS1_2_10.sol,large5_LS1_2_10.trace
large,large5,LS1,11,2,2.6824380840000117,1000,1000,0.0,large5_LS1_2_11.sol,large5_LS1_2_11.trace
large,large5,LS1,12,2,2.6833770000000072,1000,1000,0.0,large5_LS1_2_12.sol,large5_LS1_2_12.trace
large,large5,LS1,13,2,2.6890699580000046,1000,1000,0.0,large5_LS1_2_13.sol,large5_LS1_2_13.trace
large,large5,LS1,14,2,2.701507208999999,1000,1000,0.0,large5_LS1_2_14.sol,large5_LS1_2_14.trace
large,large5,LS1,15,2,2.688827666999998,1000,1000,0.0,large5_LS1_2_15.sol,large5_LS1_2_15.trace
large,large5,LS1,16,2,2.702089457999989,1000,1000,0.0,large5_LS1_2_16.sol,large5_LS1_2_16.trace
large,large5,LS1,17,2,2.689109000000002,1000,1000,0.0,large5_LS1_2_17.sol,large5_LS1_2_17.trace
large,large5,LS1,18,2,2.7532039999999824,1000,1000,0.0,large5_LS1_2_18.sol,large5_LS1_2_18.trace
large,large5,LS1,19,2,2.718150749999978,1000,1000,0.0,large5_LS1_2_19.sol,large5_LS1_2_19.trace
large,large5,LS1,20,2,2.6673188750000065,1000,1000,0.0,large5_LS1_2_20.sol,large5_LS1_2_20.trace
large,large5,LS2,1,2,2.711196041999983,1000,1000,0.0,large5_LS2_2_1.sol,large5_LS2_2_1.trace
large,large5,LS2,2,2,2.706926416999977,1000,1000,0.0,large5_LS2_2_2.sol,large5_LS2_2_2.trace
large,large5,LS2,3,2,2.6948418750000087,1000,1000,0.0,large5_LS2_2_3.sol,large5_LS2_2_3.trace
large,large5,LS2,4,2,2.716465750000026,1000,1000,0.0,large5_LS2_2_4.sol,large5_LS2_2_4.trace
large,large5,LS2,5,2,2.7752459589999887,1000,1000,0.0,large5_LS2_2_5.sol,large5_LS2_2_5.trace
large,large5,LS2,6,2,2.736412458000018,1000,1000,0.0,large5_LS2_2_6.sol,large5_LS2_2_6.trace
large,large5,LS2,7,2,2.774968292000011,1000,1000,0.0,large5_LS2_2_7.sol,large5_LS2_2_7.trace
large,large5,LS2,8,2,2.7656245830000046,1000,1000,0.0,large5_LS2_2_8.sol,large5_LS2_2_8.trace
large,large5,LS2,9,2,2.7279794170000002,1000,1000,0.0,large5_LS2_2_9.sol,large5_LS2_2_9.trace
large,large5,LS2,10,2,2.7602002079999863,1000,1000,0.0,large5_LS2_2_10.sol,large5_LS2_2_10.trace
large,large5,LS2,11,2,2.6986140420000027,1000,1000,0.0,large5_LS2_2_11.sol,large5_LS2_2_11.trace
large,large5,LS2,12,2,2.652239750000007,1000,1000,0.0,large5_LS2_2_12.sol,large5_LS2_2_12.trace
large,large5,LS2,13,2,2.651003125000017,1000,1000,0.0,large5_LS2_2_13.sol,large5_LS2_2_13.trace
large,large5,LS2,14,2,2.625079249999999,1000,1000,0.0,large5_LS2_2_14.sol,large5_LS2_2_14.trace
large,large5,LS2,15,2,2.640313208000009,1000,1000,0.0,large5_LS2_2_15.sol,large5_LS2_2_15.trace
large,large5,LS2,16,2,2.617753209,1000,1000,0.0,large5_LS2_2_16.sol,large5_LS2_2_16.trace
large,large5,LS2,17,2,2.6632056669999997,1000,1000,0.0,large5_LS2_2_17.sol,large5_LS2_2_17.trace
large,large5,LS2,18,2,2.6996572090000086,1000,1000,0.0,large5_LS2_2_18.sol,large5_LS2_2_18.trace
large,large5,LS2,19,2,2.6981676249999964,1000,1000,0.0,large5_LS2_2_19.sol,large5_LS2_2_19.trace
large,large5,LS2,20,2,2.669115457999993,1000,1000,0.0,large5_LS2_2_20.sol,large5_LS2_2_20.trace
large,large6,Approx,1,2,0.6792781249999962,980,980,0.0,large6_Approx_2.sol,
large,large6,BnB,1,2,0.7011483750000025,980,980,0.0,large6_BnB_2.sol,large6_BnB_2.trace
large,large6,LS1,1,2,2.7378296669999997,980,980,0.0,large6_LS1_2_1.sol,large6_LS1_2_1.trace
large,large6,LS1,2,2,2.7339147080000146,980,980,0.0,large6_LS1_2_2.sol,large6_LS1_2_2.trace
large,large6,LS1,3,2,2.6980955839999865,980,980,0.0,large6_LS1_2_3.sol,large6_LS1_2_3.trace
large,large6,LS1,4,2,2.681061624999984,980,980,0.0,large6_LS1_2_4.sol,large6_LS1_2_4.trace
large,large6,LS1,5,2,2.7503025839999964,980,980,0.0,large6_LS1_2_5.sol,large6_LS1_2_5.trace
large,large6,LS1,6,2,2.690259334000018,980,980,0.0,large6_LS1_2_6.sol,large6_LS1_2_6.trace
large,large6,LS1,7,2,2.7912377499999934,980,980,0.0,large6_LS1_2_7.sol,large6_LS1_2_7.trace
large,large6,LS1,8,2,2.89795720799998,980,980,0.0,large6_LS1_2_8.sol,large6_LS1_2_8.trace
large,large6,LS1,9,2,2.66016350000001,980,980,0.0,large6_LS1_2_9.sol,large6_LS1_2_9.trace
large,large6,LS1,10,2,2.635744041999999,980,980,0.0,large6_LS1_2_10.sol,large6_LS1_2_10.trace
large,large6,LS1,11,2,2.7397186249999947,980,980,0.0,large6_LS1_2_11.sol,large6_LS1_2_11.trace
large,large6,LS1,12,2,2.7467162909999843,980,980,0.0,large6_LS1_2_12.sol,large6_LS1_2_12.trace
large,large6,LS1,13,2,2.714180583000001,980,980,0.0,large6_LS1_2_13.sol,large6_LS1_2_13.trace
large,large6,LS1,14,2,2.645853417000012,980,980,0.0,large6_LS1_2_14.sol,large6_LS1_2_14.trace
large,large6,LS1,15,2,2.877183874999986,980,980,0.0,large6_LS1_2_15.sol,large6_LS1_2_15.trace
large,large6,LS1,16,2,2.9002306670000166,980,980,0.0,large6_LS1_2_16.sol,large6_LS1_2_16.trace
large,large6,LS1,17,2,2.8163627920000067,980,980,0.0,large6_LS1_2_17.sol,large6_LS1_2_17.trace
large,large6,LS1,18,2,2.743172833000017,980,980,0.0,large6_LS1_2_18.sol,large6_LS1_2_18.trace
large,large6,LS1,19,2,2.6908494580000024,980,980,0.0,large6_LS1_2_19.sol,large6_LS1_2_19.trace
large,large6,LS1,20,2,2.623123416999988,980,980,0.0,large6_LS1_2_20.sol,large6_LS1_2_20.trace
large,large6,LS2,1,2,2.6335940419999986,980,980,0.0,large6_LS2_2_1.sol,large6_LS2_2_1.trace
large,large6,LS2,2,2,2.6926958749999983,980,980,0.0,large6_LS2_2_2.sol,large6_LS2_2_2.trace
large,large6,LS2,3,2,2.702617791999984,980,980,0.0,large6_LS2_2_3.sol,large6_LS2_2_3.trace
large,large6,LS2,4,2,2.726331958000003,980,980,0.0,large6_LS2_2_4.sol,large6_LS2_2_4.trace
large,large6,LS2,5,2,2.6917876249999892,980,980,0.0,large6_LS2_2_5.sol,large6_LS2_2_5.trace
large,large6,LS2,6,2,2.6181800419999774,980,980,0.0,large6_LS2_2_6.sol,large6_LS2_2_6.trace
large,large6,LS2,7,2,2.6481337090000068,980,980,0.0,large6_LS2_2_7.sol,large6_LS2_2_7.trace
large,large6,LS2,8,2,2.6209693750000156,980,980,0.0,large6_LS2_2_8.sol,large6_LS2_2_8.trace
large,large6,LS2,9,2,2.657438084000006,980,980,0.0,large6_LS2_2_9.sol,large6_LS2_2_9.trace
large,large6,LS2,10,2,2.6763948749999713,980,980,0.0,large6_LS2_2_10.sol,large6_LS2_2_10.trace
large,large6,LS2,11,2,2.6857672089999767,980,980,0.0,large6_LS2_2_11.sol,large6_LS2_2_11.trace
large,large6,LS2,12,2,2.687325874999999,980,980,0.0,large6_LS2_2_12.sol,large6_LS2_2_12.trace
large,large6,LS2,13,2,2.690163792000021,980,980,0.0,large6_LS2_2_13.sol,large6_LS2_2_13.trace
large,large6,LS2,14,2,2.63695737499998,980,980,0.0,large6_LS2_2_14.sol,large6_LS2_2_14.trace
large,large6,LS2,15,2,2.6448190000000125,980,980,0.0,large6_LS2_2_15.sol,large6_LS2_2_15.trace
large,large6,LS2,16,2,2.6495626249999873,980,980,0.0,large6_LS2_2_16.sol,large6_LS2_2_16.trace
large,large6,LS2,17,2,2.6979994999999803,980,980,0.0,large6_LS2_2_17.sol,large6_LS2_2_17.trace
large,large6,LS2,18,2,2.6983935000000088,980,980,0.0,large6_LS2_2_18.sol,large6_LS2_2_18.trace
large,large6,LS2,19,2,2.6564404159999526,980,980,0.0,large6_LS2_2_19.sol,large6_LS2_2_19.trace
large,large6,LS2,20,2,2.6873279169999478,980,980,0.0,large6_LS2_2_20.sol,large6_LS2_2_20.trace
large,large7,Approx,1,2,0.19649033299998564,1943,1917,0.013562858633281168,large7_Approx_2.sol,
large,large7,BnB,1,2,2.2178634580000107,1938,1917,0.010954616588419406,large7_BnB_2.sol,large7_BnB_2.trace
large,large7,LS1,1,2,2.1953296249999994,1925,1917,0.004173187271778821,large7_LS1_2_1.sol,large7_LS1_2_1.trace
large,large7,LS1,2,2,2.1933325830000285,1926,1917,0.004694835680751174,large7_LS1_2_2.sol,large7_LS1_2_2.trace
large,large7,LS1,3,2,2.2423209579999934,1925,1917,0.004173187271778821,large7_LS1_2_3.sol,large7_LS1_2_3.trace
large,large7,LS1,4,2,2.203574833999994,1926,1917,0.004694835680751174,large7_LS1_2_4.sol,large7_LS1_2_4.trace
large,large7,LS1,5,2,2.1953772500000355,1927,1917,0.005216484089723527,large7_LS1_2_5.sol,large7_LS1_2_5.trace
large,large7,LS1,6,2,2.2032025000000317,1926,1917,0.004694835680751174,large7_LS1_2_6.sol,large7_LS1_2_6.trace
large,large7,LS1,7,2,2.218213165999998,1924,1917,0.0036515388628064684,large7_LS1_2_7.sol,large7_LS1_2_7.trace
large,large7,LS1,8,2,2.2103933750000238,1925,1917,0.004173187271778821,large7_LS1_2_8.sol,large7_LS1_2_8.trace
large,large7,LS1,9,2,2.1962802499999725,1928,1917,0.005738132498695879,large7_LS1_2_9.sol,large7_LS1_2_9.trace
large,large7,LS1,10,2,2.248133666000001,1926,1917,0.004694835680751174,large7_LS1_2_10.sol,large7_LS1_2_10.trace
large,large7,LS1,11,2,2.2695896249999805,1925,1917,0.004173187271778821,large7_LS1_2_11.sol,large7_LS1_2_11.trace
large,large7,LS1,12,2,2.2609579589999953,1926,1917,0.004694835680751174,large7_LS1_2_12.sol,large7_LS1_2_12.trace
large,large7,LS1,13,2,2.2389806250000106,1926,1917,0.004694835680751174,large7_LS1_2_13.sol,large7_LS1_2_13.trace
large,large7,LS1,14,2,2.2700653750000015,1926,1917,0.004694835680751174,large7_LS1_2_14.sol,large7_LS1_2_14.trace
large,large7,LS1,15,2,2.242213124999978,1926,1917,0.004694835680751174,large7_LS1_2_15.sol,large7_LS1_2_15.trace
large,large7,LS1,16,2,2.2853832079999847,1926,1917,0.004694835680751174,large7_LS1_2_16.sol,large7_LS1_2_16.trace
large,large7,LS1,17,2,2.2649047080000173,1924,1917,0.0036515388628064684,large7_LS1_2_17.sol,large7_LS1_2_17.trace
large,large7,LS1,18,2,2.2347949159999985,1926,1917,0.004694835680751174,large7_LS1_2_18.sol,large7_LS1_2_18.trace
large,large7,LS1,19,2,2.24899904199998,1925,1917,0.004173187271778821,large7_LS1_2_19.sol,large7_LS1_2_19.trace
large,large7,LS1,20,2,2.3143070410000064,1926,1917,0.004694835680751174,large7_LS1_2_20.sol,large7_LS1_2_20.trace
large,large7,LS2,1,2,2.338955999999996,1939,1917,0.011476264997391758,large7_LS2_2_1.sol,large7_LS2_2_1.trace
large,large7,LS2,2,2,2.2017764169999623,1938,1917,0.010954616588419406,large7_LS2_2_2.sol,large7_LS2_2_2.trace
large,large7,LS2,3,2,2.1874792079999565,1938,1917,0.010954616588419406,large7_LS2_2_3.sol,large7_LS2_2_3.trace
large,large7,LS2,4,2,2.1975977920000105,1937,1917,0.010432968179447054,large7_LS2_2_4.sol,large7_LS2_2_4.trace
large,large7,LS2,5,2,2.1980578339999965,1939,1917,0.011476264997391758,large7_LS2_2_5.sol,large7_LS2_2_5.trace
large,large7,LS2,6,2,2.213725000000011,1937,1917,0.010432968179447054,large7_LS2_2_6.sol,large7_LS2_2_6.trace
large,large7,LS2,7,2,2.233248917000026,1938,1917,0.010954616588419406,large7_LS2_2_7.sol,large7_LS2_2_7.trace
large,large7,LS2,8,2,2.2041481659999818,1938,1917,0.010954616588419406,large7_LS2_2_8.sol,large7_LS2_2_8.trace
large,large7,LS2,9,2,2.244275166999955,1938,1917,0.010954616588419406,large7_LS2_2_9.sol,large7_LS2_2_9.trace
large,large7,LS2,10,2,2.231901499999992,1938,1917,0.010954616588419406,large7_LS2_2_10.sol,large7_LS2_2_10.trace
large,large7,LS2,11,2,2.2120156249999923,1939,1917,0.011476264997391758,large7_LS2_2_11.sol,large7_LS2_2_11.trace
large,large7,LS2,12,2,2.2117616250000083,1938,1917,0.010954616588419406,large7_LS2_2_12.sol,large7_LS2_2_12.trace
large,large7,LS2,13,2,2.2163360000000125,1937,1917,0.010432968179447054,large7_LS2_2_13.sol,large7_LS2_2_13.trace
large,large7,LS2,14,2,2.2021638340000322,1938,1917,0.010954616588419406,large7_LS2_2_14.sol,large7_LS2_2_14.trace
large,large7,LS2,15,2,2.206532333000041,1937,1917,0.010432968179447054,large7_LS2_2_15.sol,large7_LS2_2_15.trace
large,large7,LS2,16,2,2.2307742500000245,1936,1917,0.0099113197704747,large7_LS2_2_16.sol,large7_LS2_2_16.trace
large,large7,LS2,17,2,2.2230697919999898,1935,1917,0.009389671361502348,large7_LS2_2_17.sol,large7_LS2_2_17.trace
large,large7,LS2,18,2,2.1998783750000257,1937,1917,0.010432968179447054,large7_LS2_2_18.sol,large7_LS2_2_18.trace
large,large7,LS2,19,2,2.187319333000005,1937,1917,0.010432968179447054,large7_LS2_2_19.sol,large7_LS2_2_19.trace
large,large7,LS2,20,2,2.2167899580000494,1937,1917,0.010432968179447054,large7_LS2_2_20.sol,large7_LS2_2_20.trace
large,large8,Approx,1,2,0.1850453750000156,1843,1785,0.032492997198879554,large8_Approx_2.sol,
large,large8,BnB,1,2,2.2146135000000413,1816,1785,0.017366946778711485,large8_BnB_2.sol,large8_BnB_2.trace
large,large8,LS1,1,2,2.166355334000002,1801,1785,0.008963585434173669,large8_LS1_2_1.sol,large8_LS1_2_1.trace
large,large8,LS1,2,2,2.1622205000000463,1801,1785,0.008963585434173669,large8_LS1_2_2.sol,large8_LS1_2_2.trace
large,large8,LS1,3,2,2.181635459000006,1797,1785,0.0067226890756302525,large8_LS1_2_3.sol,large8_LS1_2_3.trace
large,large8,LS1,4,2,2.163487874999987,1792,1785,0.00392156862745098,large8_LS1_2_4.sol,large8_LS1_2_4.trace
large,large8,LS1,5,2,2.1802582500000085,1794,1785,0.005042016806722689,large8_LS1_2_5.sol,large8_LS1_2_5.trace
large,large8,LS1,6,2,2.189733624999974,1797,1785,0.0067226890756302525,large8_LS1_2_6.sol,large8_LS1_2_6.trace
large,large8,LS1,7,2,2.180247083999973,1798,1785,0.007282913165266107,large8_LS1_2_7.sol,large8_LS1_2_7.trace
large,large8,LS1,8,2,2.1746886249999875,1801,1785,0.008963585434173669,large8_LS1_2_8.sol,large8_LS1_2_8.trace
large,large8,LS1,9,2,2.1987749159999908,1797,1785,0.0067226890756302525,large8_LS1_2_9.sol,large8_LS1_2_9.trace
large,large8,LS1,10,2,2.181372333000013,1798,1785,0.007282913165266107,large8_LS1_2_10.sol,large8_LS1_2_10.trace
large,large8,LS1,11,2,2.1879584999999793,1797,1785,0.0067226890756302525,large8_LS1_2_11.sol,large8_LS1_2_11.trace
large,large8,LS1,12,2,2.2133367909999606,1798,1785,0.007282913165266107,large8_LS1_2_12.sol,large8_LS1_2_12.trace
large,large8,LS1,13,2,2.2024355419999893,1796,1785,0.0061624649859943975,large8_LS1_2_13.sol,large8_LS1_2_13.trace
large,large8,LS1,14,2,2.1742444579999756,1798,1785,0.007282913165266107,large8_LS1_2_14.sol,large8_LS1_2_14.trace
large,large8,LS1,15,2,2.1682436250000023,1796,1785,0.0061624649859943975,large8_LS1_2_15.sol,large8_LS1_2_15.trace
large,large8,LS1,16,2,2.1774556249999932,1799,1785,0.00784313725490196,large8_LS1_2_16.sol,large8_LS1_2_16.trace
large,large8,LS1,17,2,2.1900010840000164,1801,1785,0.008963585434173669,large8_LS1_2_17.sol,large8_LS1_2_17.trace
large,large8,LS1,18,2,2.22922887499999,1802,1785,0.009523809523809525,large8_LS1_2_18.sol,large8_LS1_2_18.trace
large,large8,LS1,19,2,2.2117675420000182,1798,1785,0.007282913165266107,large8_LS1_2_19.sol,large8_LS1_2_19.trace
large,large8,LS1,20,2,2.195781334000003,1798,1785,0.007282913165266107,large8_LS1_2_20.sol,large8_LS1_2_20.trace
large,large8,LS2,1,2,2.1896946250000155,1829,1785,0.02464985994397759,large8_LS2_2_1.sol,large8_LS2_2_1.trace
large,large8,LS2,2,2,2.185794625000028,1828,1785,0.024089635854341738,large8_LS2_2_2.sol,large8_LS2_2_2.trace
large,large8,LS2,3,2,2.186462375000019,1829,1785,0.02464985994397759,large8_LS2_2_3.sol,large8_LS2_2_3.trace
large,large8,LS2,4,2,2.1824935839999853,1826,1785,0.02296918767507003,large8_LS2_2_4.sol,large8_LS2_2_4.trace
large,large8,LS2,5,2,2.1727098750000096,1828,1785,0.024089635854341738,large8_LS2_2_5.sol,large8_LS2_2_5.trace
large,large8,LS2,6,2,2.228572541999995,1828,1785,0.024089635854341738,large8_LS2_2_6.sol,large8_LS2_2_6.trace
large,large8,LS2,7,2,2.1813295420000145,1829,1785,0.02464985994397759,large8_LS2_2_7.sol,large8_LS2_2_7.trace
large,large8,LS2,8,2,2.167055915999981,1831,1785,0.0257703081232493,large8_LS2_2_8.sol,large8_LS2_2_8.trace
large,large8,LS2,9,2,2.185698584000022,1827,1785,0.023529411764705882,large8_LS2_2_9.sol,large8_LS2_2_9.trace
large,large8,LS2,10,2,2.1638167500000236,1829,1785,0.02464985994397759,large8_LS2_2_10.sol,large8_LS2_2_10.trace
large,large8,LS2,11,2,2.1826287920000027,1828,1785,0.024089635854341738,large8_LS2_2_11.sol,large8_LS2_2_11.trace
large,large8,LS2,12,2,2.1933014580000076,1829,1785,0.02464985994397759,large8_LS2_2_12.sol,large8_LS2_2_12.trace
large,large8,LS2,13,2,2.155698916999995,1829,1785,0.02464985994397759,large8_LS2_2_13.sol,large8_LS2_2_13.trace
large,large8,LS2,14,2,2.149862541999994,1827,1785,0.023529411764705882,large8_LS2_2_14.sol,large8_LS2_2_14.trace
large,large8,LS2,15,2,2.1670999159999838,1827,1785,0.023529411764705882,large8_LS2_2_15.sol,large8_LS2_2_15.trace
large,large8,LS2,16,2,2.1812211669999897,1829,1785,0.02464985994397759,large8_LS2_2_16.sol,large8_LS2_2_16.trace
large,large8,LS2,17,2,2.1614027910000004,1827,1785,0.023529411764705882,large8_LS2_2_17.sol,large8_LS2_2_17.trace
large,large8,LS2,18,2,2.1832500830000185,1828,1785,0.024089635854341738,large8_LS2_2_18.sol,large8_LS2_2_18.trace
large,large8,LS2,19,2,2.1663533330000178,1828,1785,0.024089635854341738,large8_LS2_2_19.sol,large8_LS2_2_19.trace
large,large8,LS2,20,2,2.17152304199999,1829,1785,0.02464985994397759,large8_LS2_2_20.sol,large8_LS2_2_20.trace
large,large9,Approx,1,2,0.2577479999999923,792,790,0.002531645569620253,large9_Approx_2.sol,
large,large9,BnB,1,2,2.249222166999971,792,790,0.002531645569620253,large9_BnB_2.sol,large9_BnB_2.trace
large,large9,LS1,1,2,2.2253937500000234,791,790,0.0012658227848101266,large9_LS1_2_1.sol,large9_LS1_2_1.trace
large,large9,LS1,2,2,2.279665334000015,791,790,0.0012658227848101266,large9_LS1_2_2.sol,large9_LS1_2_2.trace
large,large9,LS1,3,2,2.2496594160000427,791,790,0.0012658227848101266,large9_LS1_2_3.sol,large9_LS1_2_3.trace
large,large9,LS1,4,2,2.223313040999983,791,790,0.0012658227848101266,large9_LS1_2_4.sol,large9_LS1_2_4.trace
large,large9,LS1,5,2,2.2174080000000345,791,790,0.0012658227848101266,large9_LS1_2_5.sol,large9_LS1_2_5.trace
large,large9,LS1,6,2,2.2468476250000435,791,790,0.0012658227848101266,large9_LS1_2_6.sol,large9_LS1_2_6.trace
large,large9,LS1,7,2,2.2681575409999937,791,790,0.0012658227848101266,large9_LS1_2_7.sol,large9_LS1_2_7.trace
large,large9,LS1,8,2,2.2545321669999794,791,790,0.0012658227848101266,large9_LS1_2_8.sol,large9_LS1_2_8.trace
large,large9,LS1,9,2,2.2547305420000043,791,790,0.0012658227848101266,large9_LS1_2_9.sol,large9_LS1_2_9.trace
large,large9,LS1,10,2,2.295217459000014,790,790,0.0,large9_LS1_2_10.sol,large9_LS1_2_10.trace
large,large9,LS1,11,2,2.292674040999998,790,790,0.0,large9_LS1_2_11.sol,large9_LS1_2_11.trace
large,large9,LS1,12,2,2.2530441669999846,790,790,0.0,large9_LS1_2_12.sol,large9_LS1_2_12.trace
large,large9,LS1,13,2,2.2312860409999757,791,790,0.0012658227848101266,large9_LS1_2_13.sol,large9_LS1_2_13.trace
large,large9,LS1,14,2,2.244044000000031,790,790,0.0,large9_LS1_2_14.sol,large9_LS1_2_14.trace
large,large9,LS1,15,2,2.2395595000000412,791,790,0.0012658227848101266,large9_LS1_2_15.sol,large9_LS1_2_15.trace
large,large9,LS1,16,2,2.274118041999998,790,790,0.0,large9_LS1_2_16.sol,large9_LS1_2_16.trace
large,large9,LS1,17,2,2.2605937920000088,791,790,0.0012658227848101266,large9_LS1_2_17.sol,large9_LS1_2_17.trace
large,large9,LS1,18,2,2.2547514999999976,791,790,0.0012658227848101266,large9_LS1_2_18.sol,large9_LS1_2_18.trace
large,large9,LS1,19,2,2.366245458000037,790,790,0.0,large9_LS1_2_19.sol,large9_LS1_2_19.trace
large,large9,LS1,20,2,2.3447451250000313,791,790,0.0012658227848101266,large9_LS1_2_20.sol,large9_LS1_2_20.trace
large,large9,LS2,1,2,2.266224916999988,792,790,0.002531645569620253,large9_LS2_2_1.sol,large9_LS2_2_1.trace
large,large9,LS2,2,2,2.2684767090000264,791,790,0.0012658227848101266,large9_LS2_2_2.sol,large9_LS2_2_2.trace
large,large9,LS2,3,2,2.2858921249999753,791,790,0.0012658227848101266,large9_LS2_2_3.sol,large9_LS2_2_3.trace
large,large9,LS2,4,2,2.2729757919999543,792,790,0.002531645569620253,large9_LS2_2_4.sol,large9_LS2_2_4.trace
large,large9,LS2,5,2,2.215338250000002,792,790,0.002531645569620253,large9_LS2_2_5.sol,large9_LS2_2_5.trace
large,large9,LS2,6,2,2.2450161250000065,792,790,0.002531645569620253,large9_LS2_2_6.sol,large9_LS2_2_6.trace
large,large9,LS2,7,2,2.2671281249999993,792,790,0.002531645569620253,large9_LS2_2_7.sol,large9_LS2_2_7.trace
large,large9,LS2,8,2,2.254087707999986,792,790,0.002531645569620253,large9_LS2_2_8.sol,large9_LS2_2_8.trace
large,large9,LS2,9,2,2.2535502499999893,791,790,0.0012658227848101266,large9_LS2_2_9.sol,large9_LS2_2_9.trace
large,large9,LS2,10,2,2.2423739579999733,792,790,0.002531645569620253,large9_LS2_2_10.sol,large9_LS2_2_10.trace
large,large9,LS2,11,2,2.229343959000005,791,790,0.0012658227848101266,large9_LS2_2_11.sol,large9_LS2_2_11.trace
large,large9,LS2,12,2,2.2430663330000016,792,790,0.002531645569620253,large9_LS2_2_12.sol,large9_LS2_2_12.trace
large,large9,LS2,13,2,2.2532318330000294,791,790,0.0012658227848101266,large9_LS2_2_13.sol,large9_LS2_2_13.trace
large,large9,LS2,14,2,2.2270514580000054,792,790,0.002531645569620253,large9_LS2_2_14.sol,large9_LS2_2_14.trace
large,large9,LS2,15,2,2.2413657079999894,792,790,0.002531645569620253,large9_LS2_2_15.sol,large9_LS2_2_15.trace
large,large9,LS2,16,2,2.2581466250000517,792,790,0.002531645569620253,large9_LS2_2_16.sol,large9_LS2_2_16.trace
large,large9,LS2,17,2,2.23041920899999,792,790,0.002531645569620253,large9_LS2_2_17.sol,large9_LS2_2_17.trace
large,large9,LS2,18,2,2.257208582999965,792,790,0.002531645569620253,large9_LS2_2_18.sol,large9_LS2_2_18.trace
large,large9,LS2,19,2,2.256529582999974,791,790,0.0012658227848101266,large9_LS2_2_19.sol,large9_LS2_2_19.trace
large,large9,LS2,20,2,2.228776249999953,791,790,0.0012658227848101266,large9_LS2_2_20.sol,large9_LS2_2_20.trace
small,small1,Approx,1,2,0.02600620799999831,22,21,0.047619047619047616,small1_Approx_2.sol,
small,small1,BnB,1,2,0.03190579200000343,21,21,0.0,small1_BnB_2.sol,small1_BnB_2.trace
small,small1,LS1,1,2,0.034427583999999456,21,21,0.0,small1_LS1_2_1.sol,small1_LS1_2_1.trace
small,small1,LS1,2,2,0.031579790999998636,21,21,0.0,small1_LS1_2_2.sol,small1_LS1_2_2.trace
small,small1,LS1,3,2,0.031094791999990434,21,21,0.0,small1_LS1_2_3.sol,small1_LS1_2_3.trace
small,small1,LS1,4,2,0.031224124999994274,21,21,0.0,small1_LS1_2_4.sol,small1_LS1_2_4.trace
small,small1,LS1,5,2,0.04213900000000592,21,21,0.0,small1_LS1_2_5.sol,small1_LS1_2_5.trace
small,small1,LS1,6,2,0.036650459000000524,21,21,0.0,small1_LS1_2_6.sol,small1_LS1_2_6.trace
